toplevel,item,article,block
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e439
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e443
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e446
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e449
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e455
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e461
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e464
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e471
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e474
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e477
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e480
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-d1e483
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-Qd1e451
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-Qd1e457
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e425,ta-l3d29q1-Qd1e466
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e495
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e498
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e501
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e505
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e508
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e511
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e514
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e517
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e520
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e524
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e527
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e530
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e533
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e536
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e539
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e487,ta-l3d29q1-d1e543
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e560
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e563
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e566
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e569
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e573
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e582
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e585
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e588
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e591
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e595
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e604
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e610
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e613
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e619
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e626
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e636
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e639
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e642
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e645
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e649
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e658
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e661
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e664
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e667
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e671
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e680
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e683
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e686
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-d1e689
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Dd1e555
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Dd1e577
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Dd1e599
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Dd1e631
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Dd1e653
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Dd1e675
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Qd1e606
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Qd1e615
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e547,ta-l3d29q1-Qd1e621
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e694,ta-l3d29q1-d1e699
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e694,ta-l3d29q1-Qd1e700
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e694,ta-l3d29q1-Qd1e703
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e694,ta-l3d29q1-Qd1e706
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e694,ta-l3d29q1-Qd1e709
aquinasscriptum,ta-l3d29q1,ta-l3d29q1-Dd1e694,ta-l3d29q1-Qd1e712
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e131
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e156
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e228
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e128
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e144
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e153
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e165
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e217
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e246
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e283
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e122
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e125
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e168
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e174
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e183
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e186
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e189
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e192
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e196
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e206
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e211
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e214
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e249
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e252
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e256
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e265
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e268
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e271
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e276
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-d1e280
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Dd1e117
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Qd1e139
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Dd1e148
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Dd1e223
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Qd1e233
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Qd1e236
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Qd1e239
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Qd1e242
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Dd1e178
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Dd1e201
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e109,ta-l3d2q2-Dd1e260
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e355
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e397
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e301
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e326
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e337
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e307
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e317
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e334
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e343
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e352
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e361
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e394
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e403
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e310
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e313
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e364
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e374
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e379
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e382
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e385
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e406
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e415
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e420
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e423
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-d1e426
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-Dd1e347
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-Dd1e389
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-Dd1e296
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-Dd1e321
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-Dd1e369
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e288,ta-l3d2q2-Dd1e410
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-d1e539
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e543
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e548
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e551
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e558
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e561
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e564
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e567
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e534,ta-l3d2q2-Qd1e572
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e100,ta-l3d2q2-d1e105
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e528
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e444
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e447
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e450
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e459
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e462
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e465
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e474
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e477
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e480
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e490
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e495
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e498
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e507
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e510
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e513
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e522
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-d1e525
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-Dd1e517
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-Dd1e439
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-Dd1e454
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-Dd1e469
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-Dd1e485
aquinasscriptum,ta-l3d2q2,ta-l3d2q2-Dd1e431,ta-l3d2q2-Dd1e502
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e103,ta-l3d32q2-d1e108
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e125
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e128
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e131
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e134
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e138
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e147
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e150
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e153
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e156
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e165
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e168
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e171
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e174
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e178
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e181
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e191
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e194
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e197
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e200
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e204
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e213
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e216
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e219
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e222
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e226
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e235
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e238
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e241
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e244
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e253
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e256
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e259
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e262
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e266
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e269
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e272
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e281
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e284
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e287
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e290
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e294
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-d1e297
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e120
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e142
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e160
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e186
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e208
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e230
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e248
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e112,ta-l3d32q2-Dd1e276
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e315
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e318
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e321
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e324
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e328
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e337
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e340
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e343
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e349
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e353
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e362
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e365
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e368
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e371
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e375
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e385
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e388
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e391
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e394
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e403
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e406
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e412
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e415
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e424
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e427
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e430
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-d1e433
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Dd1e310
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Dd1e332
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Dd1e357
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Dd1e380
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Dd1e398
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Dd1e419
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Qd1e345
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e302,ta-l3d32q2-Qd1e408
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e439,ta-l3d32q2-d1e447
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e439,ta-l3d32q2-d1e450
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e439,ta-l3d32q2-d1e453
aquinasscriptum,ta-l3d33q2,ta-l3d32q2-Dd1e439,ta-l3d32q2-d1e457
